x,y,z,transverse,sagittal,coronal
-0.012307282251226681,-0.01230728225122709,0.13192660645390386,-0.00008680933833841623,0.013175681494684222,-0.013176825283426527
-0.03172021222463428,0.0006785157498433593,0.3961878410795997,-0.00011333277560375226,0.03955088077978193,-0.00045840696386673064
0.3616546427426197,0.36165464274262,3.8233853250340823,-0.07851767116441372,0.37658877240888194,-0.406571524897501
