x,y,z,transverse,sagittal,coronal
-0.012307282251226681,-0.01230728225122709,0.13192660645390386,-0.00008680933833841623,0.013175681494684222,-0.013176825283426527
-0.039421577337225955,-0.039421577337226524,0.5434254368277184,-0.0014649818250719337,0.05407632730456868,-0.05415556750865192
-0.04909911777002485,-0.04909911777002572,1.1148747050829544,-0.006154069351307473,0.11048883625116472,-0.11116949335354501
